<B> so it took a a while but eventually i got everything from my mum's my dad's or anywhere other places that i'd left stuff and everything i now own more or less is in that four walled space and i know where everything is and i've got rid of so much stuff in the last in the few years since i've been there cos there ain't a lot of space there really 	speaker b left most of their stuff in their mother's place and only few things in her dad's place.	Neutral
<A> mm 	speaker b thinks that books need special treatment.	Entailment
<B> yes 	speaker b's grandma is no longer alive.	Entailment
<B> yeah 	speaker a thinks keyrings are really cheap.	Entailment
<A> i was actually using i think it was a present probably from my sister 	speaker a's sister never gave anything to speaker a.	Contradiction
<B> i mean there might be more people in 	speaker b is doing a master program in statistics.	Neutral
<B> there were probably more italians in 	many irish immigrated to america.	Entailment
<C> so 	many italians went to new york.	Neutral
<B> mm 	he/she drives a tesla.	Neutral
<B> so when did you? 	speaker d hasn't packed his/her bag yet.	Contradiction
<B> yes if we can get a job in dubai or uae or bahrain that'll be slightly more liberal 	person b know that person d is an artist	Contradiction
<C> yeah it's challenging for you guys isn't it? it's exciting 	person c think it might be challenging for person b to traveling a lot and live in different places	Neutral
<B> she might not even change her name 	person b is going to dance	Contradiction
<B> and it's nice as well because she doesn't i told her that she doesn't need to feel like she's got to wear it all the time or anything or worry about it wear it when you want to wear it wear it when you 	person b believe that when ever you want feel right you can wear the things like the ring ,it is not mandatory	Entailment
<B> i thought she wouldn't be surprised i thought she'd expect it 	person b didnt know that meant a lot to her	Neutral
<D> you're not those type of people 	person d think person b is a good dancer	Contradiction
<B> because likelihood is i'm going to be at dad's on the weekend which means i need to go there on friday 	there will be more people where speaker c will hoop up.	Neutral
<D> but she'll be working on friday won't she? 	friday is not convenient for plans.	Entailment
<B> yeah 	speaker c is hooking up late on friday.	Neutral
<D> and she can come round ours as well 	speaker b will contact a friend.	Neutral
<A> trick shot trick shot 	speaker b can see dad multiple times per week.	Entailment
<C> yeah i know but just to go hello hears his voice and it'll 	speaker b likes talking on the phone.	Neutral
<B> the same 	speaker c thinks speaker's b job is nice to make money.	Entailment
<D> but to sit there and have a conversation with your mates or whatever it's 	speaker b teaches italian.	Neutral
<B> so they'll be listening to what we're saying and writing it out in a completely different alphabet exactly how it sounds not the words but just the sound of the language i don't have as much training as i need in phonology to be able to do that but i'm getting there so within another couple of months if this is going well i might approach them and say hey you know do you want me to try and transcribe this? 	speaker b has good phonology skills at the moment.	Contradiction
<D> oh hold on a minute can't get it yet anyway because we need to put all those toys away 	speaker c wants speaker d to move the bed from the car.	Entailment
<A> mummy don't put any of the blocks away 	τhe toys fit in five boxes.	Neutral
<A> yeah 	today's date in 18th of june.	Neutral
<C> just little tweaks now like plumbing leaks 	they have a lot more to go on	Contradiction
<B> it is dry yeah 	it's dry because it's 40 degrees	Neutral
<A> got two toilets? 	they got 4 toilets	Contradiction
<A> was it? 	when someone wanted to use it was very full of garbage	Entailment
<F> wet cupboard 	it wasn't pleasant to take a bath in that room	Entailment
<F> and lovely surroundings 	it is used only for very special and emergency situations	Entailment
<E> yeah boycie 	they first met at a festival	Neutral
<E> everything 	speaker a was going to safeway	Contradiction
<C> yeah 	speaker b met someone they're a fan of	Entailment
<D> mm 	speaker b met a celebrity mountain climber	Contradiction
<B> people would lie on the floor and he was like jumping over them and he'd get his front wheel and then he'd put the front wheel onto there and 	speaker d thinks that's neat	Entailment
<F> you didn't eat it you just let it just ran all the way you were just transfixed at this big 	speaker a got reminded of their young times because of a disney movie	Contradiction
<B> used to have half time as well at the cinema didn't you? 	speaker a has never watched the little mermaid	Contradiction
<F> it would be something a bit pants wouldn't it? and you'd be waiting for the actual good film to come on 	there used to be an interval in disney movies	Entailment
<F> bambi and then bambi came on and that was great and then we made my cousin 	speaker a has a dog	Neutral
<A> was he the youngest one? 	speaker f hated the movie bambi	Neutral
<A> you were much nicer to me about the lion king 	someone cried	Entailment
<E> yeah 	they are not sure about awful language	Neutral
<A> no 	person d is not sure about witch language he speaks	Entailment
<E> because they think they're really posh and really like 	they are talking about party	Contradiction
<E> exactly 	person a is not sure about movie that it is english or american	Neutral
<A> and every time she speaks in english she makes it sound so nice don't she? like it's just amazing like 	person a is talking about speak english	Neutral
<A> it's not my forte 	they are not good at doing accents	Entailment
<A> how long did i do that that that thing like i figured that i could do the scottish accent if i went that'll do donkey that'll do right? and for 	michael mcintyre is a friend of speaker b	Neutral
<A> yeah but i was just so like amazing at my accent skills 	b doesn't remember that a every did the phrase "that'll do donkey"	Contradiction
<B> like my friends from england and my friends from france like i'm really happy cos can you imagine how awful it would be if you had loads of close friends and they just didn't get on? 	a used to say the phrase "that'll do donkey" a lot	Entailment
<A> knobheads 	b has friends from both france and from england	Entailment
<A> i'm okay thanks i can't mix cos i don't smoke weed normally so 	there's no cheesecake left	Contradiction
<A> yeah 	she drank and smoked again after her stroke.	Contradiction
<C> yeah we just took three shots 	speaker b used a bathroom to pee.	Contradiction
<A> no it were cos i wanted to say something i've forgotten what it were 	speakers are being recorded.	Entailment
<B> i won't right everybody get in come on we'll go in the light cos it might be better 	speakers really want to get drunk.	Neutral
<D> ah ah 	speaker b is a very pleasant person.	Neutral
<A> i can lick my nose 	speaker a is able to lick his/her nose.	Entailment
<unknown_female> the bitches 	everyone can lick their nose	Contradiction
<B> yeah 	speaker b can't lick hes nipple	Contradiction
<E> oh come on bitches 	everyone can lick their elbows	Contradiction
<F> no i reckon 	everyone can lick their nipples	Neutral
<E> yeah 	the candle is on fire	Neutral
<E> i need like three glasses of wine to get 	speaker e needs three or more glasses of wine to get drunk	Neutral
<F> where's 	they have fingered themselves	Neutral
<D> something really cool and to do with alcohol cos she needs to get drunk 	she needs to be sober	Contradiction
<F> that's not your 	speaker f wants to be nude	Contradiction
<C> oh you've gotta give more than that 	they have to get drunk	Neutral
<B> a bit of action a bit of action 	they will get drunk	Neutral
<B> oh am i that fat? 	speaker b is obese	Neutral
<A> it's like what you were saying yesterday about the 	speaker b will not keep the receipt.	Entailment
<A> yeah that's right 	speaker a doesn't like his/her meat.	Contradiction
<A> yes the whole thing 	speaker a thinks the 4-course menu is thrilling.	Contradiction
<C> yeah 	speakers do not enjoy the courses as an experience.	Contradiction
<C> i've got two or three 	speaker c has been in many cruises so far.	Neutral
<B> it's healthier to have a lower seat actually 	it's good for your health to have a lower seat	Entailment
<D> well 	speaker c is thinking that it is probably healthier	Entailment
<A> fifty-three pounds for all that 	speaker b is short	Neutral
<C> mm 	speker b is going to get one more table	Neutral
<B> eighty and then into the two hundreds 	speaker b is talking about prices	Entailment
<C> mm 	speaker d is talking about an ethical plumber	Contradiction
<D> oh yeah 	the hotel that the speakers are talking about is expensive.	Entailment
<D> or whatever and he couldn't get back and he said oh i'll have to get a hotel the company'll pay for it but he looked around in islington two hundred and sixty pounds 	the hotel found by the boss of one of the speakers cost under 200 pounds.	Contradiction
<A> that's what you'd earn in a 	speaker d stayed at the travelodge on their business trip.	Neutral
<A> pavement 	the boss that speaker d's boss found for them cost over 200 pounds.	Entailment
<D> oh god knows 	one of the speakers asked about an alternative to hotels in london.	Entailment
<D> well his funeral i think was on thursday or wednesday and a lot of the cast know him so they wanted to go to the funeral see so 	one of the speakers went to alan rickman's funeral.	Neutral
<D> supplied with a taxi 	speaker b disagrees	Contradiction
<A> yeah 	the cast took taxis and it cost a lot of money	Entailment
<C> mm 	it doesn't sound like problem at all, acording to speaker a	Contradiction
<A> i loved alan rickman 	they were all big fans of alan rickman	Neutral
<D> yeah 	alan rickman was not famous	Contradiction
<A> close my eyes 	alan rickman was not an actor	Contradiction
<D> yeah yeah yeah 	person d want to go to dance	Contradiction
<D> cos she likes to clear the table and 	person d could not find something that put on the table before	Entailment
<A> no 	person a trying to persuade person d that it is her fault	Neutral
<A> no that was just not sarcasm that was just i don't think it was sarcasm 	person a is not sure about person b's words were sarcasm	Entailment
<B> cos i made pretend that you meant to leave it open but of course you just don't 	person b want to go to the pool	Contradiction
<A> this time 	person a want to do painting	Contradiction
<D> a standard size 	they are talking about windows and dor	Entailment
<B> yeah yeah that's the very weird shape 	they are talking about weird shape	Neutral
<B> shorter 	they need a shorter shape	Entailment
<A> yeah 	they are not sure about standard size	Neutral
<C> oh right yeah 	they are talking about weather	Contradiction
<B> yeah oh i thought you normally stayed there 	they are not sure she is girl	Neutral
<B> if he grows a beard 	that he doesn't currently have a beard.	Entailment
<C> oh here yeah 	that there are no nearby barbers.	Neutral
<B> i would have done it for you 	that the other person is accomadating.	Entailment
<A> yeah 	that the barber has high prices.	Neutral
<A> absolutely not very good 	that cutting hair takes a long time.	Entailment
<B> factor in travel 	that it's something easy to do.	Neutral
<D> they they're always saying can we go and see 	speaker's d hairdresser is in france.	Entailment
<C> yeah 	the hairdresser speaks french very well.	Neutral
<C> yeah 	the hairdresser can do any kind of hair dye.	Neutral
<C> but i think 	two years of classes and training is needed for one to become a hairdresser.	Neutral
<D> no no 	according to a, being a good or bad hairdresser depends on the personality.	Entailment
<C> and and what your hair does 	training is enough for a hairdresser to be good.	Contradiction
<B> darling you've got to 	person b think it is good to talk to those student	Entailment
<D> yeah 	person d agrees that the acupuncture were in the training school	Entailment
<B> but they were all supervised by someone 	person b is going to do some hair cut	Contradiction
<D> mm 	person d  want to watch a program but it seems it is not gonna show it	Contradiction
<C> one step too far 	person c  was followed by the guy was taken picture by him	Contradiction
<C> yeah 	person c agrees with person d	Neutral
<A> yeah 	speaker c is very talkative	Neutral
<C> oh well well there he was and he climbed up the ladder and over the wall 	a man has gone through a long illness	Entailment
<C> we saw the sweetest little scene as we were going up the road two 	he takes good care of his garden	Neutral
<B> you can tell but if it's 	the first tortilla was made in 1000 ad.	Neutral
<B> yes and it's a bit sour 	milk is used for the recipe.	Entailment
<B> yes 	speaker c has a small food book.	Entailment
<C> two of yours? 	speaker b wants to drink tea.	Contradiction
<B> thank you 	speaker b will have a few biscuits.	Neutral
<A> yeah yeah tutorials mm i don't like going to the town now though 	speaker a never uses their laptop.	Contradiction
<A> does he? 	speaker a's hearing is perfect.	Contradiction
<B> dunno where the best place 	a always has the tv muted and the subtitles on.	Contradiction
<A> that's what 	speaker a owns an hd tv.	Neutral
<B> i i had some great ones i bought in erm 	they don't drive because they are too old.	Neutral
<Mother> look in this square , and which one of these flags is the smallest 	gina is drawing	Contradiction
<Mother> put your finger on the smallest one smallest means little . 	mother hlds the crayon	Neutral
<Mother> very good . 	mother wants gina to make an o	Contradiction
<Mother> you took your crayon out . 	mother is happy	Entailment
<Mother> and what is that . 	the mailbox is green	Neutral
<Mother> that's right ! 	two people are talking about a small object.	Entailment
<Mother> and this is a horse shoe . 	a mother is talking to her son.	Contradiction
<Mother> choo_choo trains . 	someone wants to know which object is the smallest.	Entailment
<Gina> i don't know . 	two people are talking about cars.	Contradiction
<Mother> here we have four animals . 	a little girl knows which animal is the smallest.	Neutral
<Mother> a goat ? 	two people are talking about animals.	Entailment
<Mother> grover . 	the tiger's name is richard	Contradiction
<Mother> grover . 	the tiger is of a small size.	Neutral
<Mother> very good ! 	chipmunks are very small	Entailment
<Mother> very good ! 	chipmunks are smaller than elephants.	Entailment
<Gina> yeh . 	is there a queen with the castle too?	Neutral
<Gina> yeh . 	the king doesn't have a castle.	Contradiction
<Mother> where you gonna put the flower ? 	the flower is very pretty	Entailment
<Mother> where you gonna put the flower ? 	the mother doesn't want to be an animal.	Entailment
<Gina> right here ? 	does that flower go in a vase?	Neutral
<Gina> right here ? 	someone want to walk on the sun.	Contradiction
<Mother> but this is a close up picture of the moon . 	the craters are formed with asteroids	Neutral
<Mother> but this is a close up picture of the moon . 	the moon has craters on its surface.	Entailment
<Gina> and you were being rough  ? 	they are doing it together.	Neutral
<Father> i'd better slow down , hadn't i . 	they gonna do it.	Neutral
<Father> go ahead and do them . 	they do it together.	Entailment
<Father> i thought you knew all your abcs , and you don't know but a [the alphabetical letter] , b [the alphabetical letter] 	they are more understandable.	Neutral
<Gina> he little boy . 	they are learning together	Neutral
<Father> he's brown , that's right . 	the boy is brown	Entailment
<D> those 	some dogs go to the grooming salon	Entailment
<A> are they still making it? 	they mention a sci-fi film	Contradiction
<D> those fucker pooches have gotta go 	they have watched all pirates of the caribbean movies	Contradiction
<C> it's funny though 	speaker d is british	Neutral
<A> yeah 	speaker a is left handed	Neutral
<D> unlikely though 	speaker d asks someone to stop	Entailment
<B> beginner's luck 	speaker a has never had pesto pasta	Neutral
<B> maybe we should 	potatoes are growing on the trees	Contradiction
<B> oh it's completely disintegrated how much is a cod at 	they need tools for gardening	Entailment
<C> dunno 	cod is a land animal	Contradiction
<A> i can't wait can't wait for january for that 	they mention a sport and a game	Entailment
<A> so 	chakra and shakira sound alike.	Entailment
<A> yeah 	speaker b is talking about stressing speaker's a body.	Contradiction
<A> yeah 	these relaxation techniques come from the north east of asia, and are usually done by monks.	Neutral
<A> yeah 	this is the third session they are doing about chakra realignment.	Neutral
<B> and then after that you've got your solar plexus 	there are ways to relax the body and calm the breathing.	Entailment
<B> then you've got your throat chakra which is blue 	the heart chakra is purple.	Contradiction
<A> cos he he'd gone up to almost eight about eighteen stone and he that was like a bit of a oh god eighteen stone 	they are talking about weather	Contradiction
<B> ah 	they are talking about book	Contradiction
<B> it's empty calories as well isn't it? 	they are talking about a film	Contradiction
<B> right 	person b is agree with them	Entailment
<B> yeah 	they are not sure about wine	Neutral
<B> that's wrong 	speaker a cares about their mother's safety.	Entailment
<B> is he? 	filming starts at 8 in the morning.	Neutral
<A> er more out in the countryside and 	the man that the speakers talk about has experience in living with roommates	Entailment
<A> erm he's on about getting another car as well again so 	the man is not gluten free.	Neutral
<A> it's a green one 	the guy does not have a car.	Contradiction
<A> wherever he's coming from and then he has to wait till nothing's coming and go over the middle bit of the speed bumps and it drives me er 	the car the man owns right now is red with yellow details on the left side.	Contradiction
<A> oh it was yeah 	person a is talking about singing	Entailment
<B> can't you? 	they are talking about weather	Contradiction
<B> special kind of person 	they are talking about book	Contradiction
<B> that's fantastic 	person b like that	Neutral
<A> somebody actually decided er obviously er for a funeral you raise money don't you? for one and donations 	they are talking about a film	Contradiction
<A> with separate messages from us all so 	they are talking about weather	Contradiction
<A> er i always drink loads of water anyway so 	a usually avoids drinking water and has beer instead.	Contradiction
<B> erm 	they got into tea when they met their partner.	Neutral
<B> or most of the time people come away feeling really relaxed 	herbal teas usually don't make people tense.	Entailment
<B> erm so yeah just try and 	b got their coffee machine from their ex-wife.	Neutral
<B> it's mad isn't it? 	b learnt some breathing techniques from a guru.	Neutral
<B> breathing techniques 	a has a blackboard where they write inspirational quotes.	Contradiction
<A> that's quite alright mm 	peron a think it is good now	Entailment
<A> it's oh 	person a said he didnt remember what he had to do	Entailment
<A> it is hard 	person a think it is hard	Neutral
<A> yeah 	person a know that he should do that work till next seven days	Entailment
<A> yeah and 	person a think they catching up	Neutral
<A> no this is it 	person a said he doesnt think like person b	Entailment
<D> i mean look at hitler and how many people admire hitler 	people d think that people can love someone very cruel or with heat is made by stone like hitler	Neutral
<D> mm 	person d is think that is it right if you know it then you can live forever or not	Neutral
<C> but somebody totally i didn't know 	person c had forgotten about the social security	Contradiction
<C> we even looked at each other in the mirror and we can't see the the likeness at all 	person c think it is important to be a good person and be kind	Neutral
<A> it is the expressions that give it away mostly 	person a is going to have a sandwich	Contradiction
<D> mm yeah it's crazy cos they were 	insects are all over the place.	Neutral
<C> and she said he's got a bloody great bit of mdf and you know this great big 	the grapes are green.	Neutral
<A> no? 	speaker c really likes puzzles.	Contradiction
<C> well she does but because she's got the problem with her eyes and neck now she can't really do them that much can she 	speaker's b mother grew up in a village.	Neutral
<B> no i can't can't put it on my tongue 	speaker b has some allergies and can't put it to his/her mouth.	Neutral
<C> yeah? 	there is something speaker d doesn't like about rubik's cube.	Entailment
<B> oh you've got to get to this where? you're going to 	how women can be multi tasking	Neutral
<D> well 	not sure from which way want to get on from there	Neutral
<B> it that has broken all the records 	the last speaker does not sure that there is a better way to go back	Neutral
<D> are ya? 	person b comes out by the showground	Contradiction
<D> yep 	how the couple manage to find their house	Neutral
<B> yeah 	after five years he is broke	Entailment
<B> cleaners 	person b is going to do some hair cut	Contradiction
<D> or was it a week? it was something 	person d agree for having some space	Contradiction
<B> as a a an apprentice player 	person b believe that the gap is useful for him	Contradiction
<D> mm 	person d has doubt that is was really disgrceful	Entailment
<B> poor management 	person b think that management it a petty	Entailment
<B> it's the high pay ones that have done it 	person b think that that it is the high pay one	Entailment
<F> pardon? 	you can spread rumors quick on social media.	Neutral
<C> follow friday 	they didn't catch on to what the other person has said.	Neutral
<F> see i don't even know about this 	they don't know when the yorkshire will be there on the dot.	Neutral
<E> how many people tweet your name 	that others tweet the other person's name.	Entailment
<E> yeah it's a 	they can say anything they want to about you.	Neutral
<G> she was like 	speaker g talked on the phone.	Entailment
<A> yeah 	speaker g knew that girl pretty well.	Entailment
<E> uh 	no speaker worked at tesco's.	Contradiction
<A> no 	speaker e worked at some time in tesco's.	Entailment
<E> and i said yeah okay 	the husband that died was 50 years old.	Neutral
<G> yeah 	someone is a very modern person.	Contradiction
<A> no thank you 	they are talking about school	Contradiction
<G> that's okay 	they are talking about much noise	Neutral
<B> we were wondering in the beginning why we got mint sauce and apple sauce 	person b  was wondering why he got mint sause	Entailment
<A> who give you that? 	they are talking about food	Neutral
<A> yeah 	they are talking about a film	Contradiction
<G> and it's got like as you walked in say this was the shop 	they are talking about book	Contradiction
<E> but if you can get enough reds overall across the whole country then maybe that could be a fairer way 	speaker f likes green colour.	Neutral
<E> you know everybody 	10 areas had the independence party.	Neutral
<D> all they represent is erm the the wishes of big business and that's who runs the the governments not the 	some parties are indicated by blue and red.	Entailment
<E> they've if you take 	the union cares at some point for profit.	Entailment
<E> you know and then you have the propaganda like the the fuel strike 	fighting for your viewpoints is not something effortless.	Entailment
<E> and they drive lorries 	strikes sometimes can be a propagandistic outcome.	Entailment
<A> oh yeah 	the cling film is easy to find.	Neutral
<A> your handbag is 	they are not friends.	Contradiction
<C> cos i'm gonna put my 	they are not ready.	Contradiction
<C> like how? 	they are not going anywhere.	Contradiction
<C> the test is so that we can prove we can use it but 	there is a test.	Entailment
<B> a lifetime 	they have a week off.	Entailment
<B> but you won't get any money back then 	there is money involved.	Entailment
<C> don't think you're going to want to hear this replayed again are you? okay so that's 	b is always worried, especially about this.	Contradiction
<D> oh dear 	they are going to the scilly isles in february.	Contradiction
<D> it's quite conveniently close 	france is not far from there.	Entailment
<B> i don't mean anything too heavy 	speaker b will go for fishing.	Neutral
<D> to the pub and back 	speaker b doesn't walk a lot.	Entailment
<D> or whichever one it was 	speaker d knows a couple of great pubs.	Entailment
<B> on the twentieth 	there are many mosquitos in the lakes.	Neutral
<B> tell me what these 	speaker d mentions an awful pub located at the bottom.	Contradiction
<D> it's kind of its stuck on its own and you can't possibly miss is because it's right by the side of the the proper railway right? and then you have to walk a little way up to the the 	ravenglass is a small town.	Neutral
<C> it had the propellers for all i can remember 	speaker c was not older than 18 years old when he/she had the first flight.	Entailment
<C> and america was the place that everybody went to 	no working student tends to visit america.	Contradiction
<C> life's never been so good since 	speaker d has never been on a plane.	Contradiction
<B> ah right right 	tickets are more expensive for people older than 12 year old.	Entailment
<B> and before you flight they do  they do they do  charge you 	there can be an extra charge before a flight.	Entailment
<C> it's alright no i'm fine honestly no i'm fine it's okay 	the bad news concern a boat.	Contradiction
<B> no no bullshit no if you can't taste it it's worthless 	speaker a doesn't like that he/she doesn't taste the food	Contradiction
<B> no and it doesn't and and in fact it 	speaker b thinks that it wouldn't; be a shame	Entailment
<B> yeah it's sprouting 	speaker's a grandpa had corona and he couldn't taste anything	Neutral
<B> no but like i wonder if you can grow ginger or whether you need erm 	speaker b is wondering whether you can grow ginger or you have to buy it	Neutral
<B> i know well you've just flapped this flap that's not gonna do it any good is it? 	speaker a makes an effort to cut around it	Entailment
<B> yeah yeah yeah 	german shepherds are ugly	Contradiction
<A> well let it in your bed then 	dogs should be chained at all times	Contradiction
<A> well let it in your bed then 	dogs should be chained at all times	Contradiction
<B> yeah yeah yeah 	dogs will be spoilt without training	Neutral
<A> yeah yeah 	the crime rate is increasing in the neighbourhood	Neutral
<A> so they can play together and they do 	dogs like to be on their own	Contradiction
<A> no it's really tasty 	bacon is disgusting	Contradiction
<B> it's much healthier than them though 	a never tried shepherd's pies	Neutral
<B> it's much healthier than them though 	b made their first shepherd's pies at the age of 15	Neutral
<A> it is rich 	mince is tasty	Entailment
<A> um saying that we should go to 	a never ate mince at christmas	Contradiction
<B> and he was saying like oh we should try and get away somewhere as well 	a does not like mince	Contradiction
<B> and i was like he was picking all the green ones off and i was like why aren't you taking the yellow or the red ones? 	a man climbed a ladder.	Entailment
<A> oh my lord 	the alarm was set to wake him up in the morning.	Neutral
<A> yeah 	jane the virgin was watched.	Entailment
<B> and she's engaged at the time 	she's engaged.	Entailment
<B> you should totally watch it 	the father had lung cancer.	Neutral
<A> oh yes 	speaker b had it all planned out	Contradiction
<A> uhu 	speaker b joined the air force very young	Neutral
<B> i suppose i was vaguely interested in that we had parents who loved taking us to erm i mean not 	speaker b has been to ukraine	Neutral
<A> there was an article in the paper yesterday about erm the link between houston freud and francis bacon and i hadn't i hadn't really realized that they were connected to each other 	speaker b doesn't like art	Contradiction
<B> yes 	speaker a knows how to paint	Neutral
<A> or was it erm was it 	person a think that barbarian was exiting	Entailment
<C> did you find it quite odd being surrounded by men all the time? did you not miss women sometimes? 	person c agree with person f in what changes he want to do	Contradiction
<C> that was remember in egypt that time was that the 	person c is not sure that sending young woman is part of the courses for business or not	Neutral
<B> you're talking about the fifties 	person b is talking about the half of the people that works there	Neutral
<B> yes there was an opening she ended up as a kind of personal assistant to erm dear erm princess ann as the duchess of 	person b said it was an opening and she was a personal assistant there	Neutral
<B> yes there was an opening she ended up as a kind of personal assistant to erm dear erm princess ann as the duchess of 	person b said it was an opening and she was a personal assistant there	Neutral
<B> yes there was an opening she ended up as a kind of personal assistant to erm dear erm princess ann as the duchess of 	person b said it was an opening and she was a personal asistent there	Neutral
<A> it's it would be handy if we could get to you know the nearest 	person a think that it is easier if they know the nearest	Neutral
<C> and she's not a very bright child 	there is something supposed to remove ink but in fact it doesn't.	Neutral
<B> mm mm 	there is no much difference between christianity and evangelical church.	Neutral
<C> i'm sure they're not supposed to i'm er sure it's supposed to be multi-religious 	it is not easy to teach only christianity at schools these days.	Entailment
<C> but how can she be an re teacher then? 	only buddhism should be taught in schools.	Contradiction
<A> well no because it it was kind of who was left over for period six on a friday? 	an re did not take all classes of the curriculum.	Entailment
<A> because you were trying to sort of you know sort of make sure that the teachers got spread across 	the teacher knew the head of the department.	Neutral
<unknown_female> mm 	speaker b has never studied geography	Contradiction
<A> or general science? 	speaker b is a university student	Neutral
<B> i suspect 	speaker c goes to school	Neutral
<B> eleven 	speaker b does not remember	Entailment
<unknown_female> mm 	there was a war when speaker b was young	Entailment
<B> yes yes 	speaker a didn't have to wear a uniform to school	Contradiction
<A> no no he was married 	a man was married to a woman.	Entailment
<B> and he was my absolute pin-up 	speaker a loves the film death in venice.	Neutral
<A> end on that note 	the actor from death in venice dies in his forties.	Neutral
<D> stressful yeah 	person d think the play is stressful	Entailment
<unknown_female> mm 	the last speaker is thinking about the rules	Neutral
<B> right we can start half way along 	person b is going to dance	Contradiction
<B> right basically if you land on that one which is forwards you spin to see how many 	person b want to go out	Contradiction
<B> one two three four five one two three four five six 	person b is counting the number of the team mates	Neutral
<A> it's got to be a fruit or nut yeah 	they are talking about nut	Neutral
<D> either a nut or 	they are talking about fruit and nut	Neutral
<D> fruit 	they are talking about fruit	Entailment
<D> er i'm nuts about cashew nuts 	they are talking about nuts from brazil	Entailment
<B> time five 	they are talking about apricots	Entailment
<B> it's up to you three do you want to wait? or do you wanna keep going? 	they are talking about party	Contradiction
<unknown> we're gonna win 	the female advices speaker b to help someone.	Contradiction
<I> yeah 	australia has a dry climate.	Neutral
<D> okay 	speaker's b mother is pretty young.	Neutral
<unknown> that's that that starts with either d s or t 	speaker d needs to find a nine-letter word.	Contradiction
<unknown_female> you don't have sun gel 	the speakers play scrabble.	Neutral
<B> yeah 	someone mentioned a phrase before so far.	Entailment
<C> er a bag 	they are saying verbs	Contradiction
<C> syphilis 	speaker i has not repeated a word	Contradiction
<D> that was quite good isn't it? 	a female won the game	Entailment
<D> no 	it's the first time they play this game	Neutral
<unknown_female> mm 	the game is very hard to learn	Contradiction
<D> well it doesn't matter i mean if you er if you haven't got any idea it 	they need pencils to play the game	Neutral
<L> don't drink coffee so 	speaker a is serious about what they said	Entailment
<J> of? 	speaker l drinks coffee	Entailment
<D> it's alright it doesn't matter 	nescafé doesn't contain alcohol	Entailment
<D> no you don't you're not it's fine cos i can use them but i was thinking about 	speaker a only drinks decaffeinated coffee	Neutral
<D> er well i stood up to get those and then i thought well i might as well 	they are discussing about gay rights	Entailment
<unknown_female> oh sorry 	speaker a thinks a role model is very necessary for a child	Contradiction
<A> yes 	person a is going to dance	Contradiction
<A> like you'd stay with her if you went over there? 	person a ask if you go there you will stay with her?	Entailment
<A> like you'd stay with her if you went over there? 	person a ask if you go there you will staye with her?	Entailment
<A> food and maybe like some transport 	person a is thinking of food and transport issues that might he will face to it	Neutral
<A> and you just drank water 	person a said that person j just like drink water	Neutral
<A> yeah 	person a agrees it might happened to not see the people that you live with them in the same town	Neutral
<A> oh yeah no i i have hardly 	person a think that he could not spend more time out	Entailment
<C> no well we did ask this question of hr and they said he'd have to put a very good business case across 	speaker c works in a very well-known company.	Neutral
<C> well this is what has been said yeah 	they're not getting paid for sick leave.	Contradiction
