<A> is an ice cream yeah <F> but you were like <B> used to have half time as well at the cinema didn't you? 	speaker a has never watched the little mermaid	Contradiction
<D> yeah <F> you'd get the woman come round and there used to be a b movie when you went to see a disney film you always had to watch some crappy documentary first about deep sea fishing or <F> it would be something a bit pants wouldn't it? and you'd be waiting for the actual good film to come on 	there used to be an interval in disney movies	Entailment
<A> that's quite heart wrenching to be on it's like they they <F> i just wanted that to sod off and get on with <F> bambi and then bambi came on and that was great and then we made my cousin 	speaker a has a dog	Neutral
<F> bambi and then bambi came on and that was great and then we made my cousin <F> and he cried again cos he cried when bambi's mum died and we all taunted him horribly and then we said we're getting bambi <A> was he the youngest one? 	speaker f hated the movie bambi	Neutral
<A> that's really bad <F> yeah <A> you were much nicer to me about the lion king 	someone cried	Entailment
<E> it is it's like <A> it's like someone shouting or swearing at you <E> yeah 	they are not sure about awful language	Neutral
<A> yeah it's horrible and like that's what i don't like about german like like <D> do you speak spanish or? <A> no 	person d is not sure about witch language he speaks	Entailment
<E> totally <A> like english is so amazing and americans love english they love the english people like <E> because they think they're really posh and really like 	they are talking about party	Contradiction
<E> they're like cup of tea with a little finger out <A> or cucumber sandwiches <E> exactly 	person a is not sure about movie that it is english or american	Neutral
<A> yeah but one of my friends is italian and erm she speaks <B> yeah <A> and every time she speaks in english she makes it sound so nice don't she? like it's just amazing like 	person a is talking about speak english	Neutral
<A> i can't do accents it's just not what <B> can i have one please? <A> it's not my forte 	they are not good at doing accents	Entailment
<A> that'll do how long did i say that for? <B> all <A> how long did i do that that that thing like i figured that i could do the scottish accent if i went that'll do donkey that'll do right? and for 	michael mcintyre is a friend of speaker b	Neutral
<B> like i'd go for a shit and then describe it to her and and she'd be like that'll do donkey <B> like that's just a normal standard thing i go for <A> yeah but i was just so like amazing at my accent skills 	b doesn't remember that a every did the phrase "that'll do donkey"	Contradiction
<B> he told me that you guys chat a lot by snapchat and i was like oh i'm so happy that like all of my friends get on <A> yeah <B> like my friends from england and my friends from france like i'm really happy cos can you imagine how awful it would be if you had loads of close friends and they just didn't get on? 	a used to say the phrase "that'll do donkey" a lot	Entailment
<B> that's what i said i was like how fucking dare they wait until we leave <A> i know and then get fucking shit-faced <A> knobheads 	b has friends from both france and from england	Entailment
<B> dude there there is cheesecake that was a joke <A> no no i'm joking <A> i'm okay thanks i can't mix cos i don't smoke weed normally so 	there's no cheesecake left	Contradiction
<A> yeah you can understand it though <B> but i i reckon give it a bit of time hopefully she won't start smoking again but give it a bit of time i reckon she'll be able to <A> yeah 	she drank and smoked again after her stroke.	Contradiction
<A> no it's about that big <B> ah okay <C> yeah we just took three shots 	speaker b used a bathroom to pee.	Contradiction
<A> er no we were seriously talking about something i can't remember what it were <B> i can't either it mustn't've been that important if we can't remember <A> no it were cos i wanted to say something i've forgotten what it were 	speakers are being recorded.	Entailment
<B> thank you <A> please don't fall over and be drunk <B> i won't right everybody get in come on we'll go in the light cos it might be better 	speakers really want to get drunk.	Neutral
<B> he's like they all come to me in the end <B> they <D> ah ah 	speaker b is a very pleasant person.	Neutral
<A> that is good that i can see it you're doing it you're doing it you're doing it <B> i used <A> i can lick my nose 	speaker a is able to lick his/her nose.	Entailment
<A> what the fuck are you doing? <D> what elbows? <unknown_female> the bitches 	everyone can lick their nose	Contradiction
<A> double-jointed double-jointed <A> can you lick your nipple <B> yeah 	speaker b can't lick hes nipple	Contradiction
<A> yeah come on fatty <D> what's up <E> oh come on bitches 	everyone can lick their elbows	Contradiction
<F> i reckon they're bigger <A> can everyone do that? <F> no i reckon 	everyone can lick their nipples	Neutral
<F> e in france double d in england <A> i need a lighter not off the candle ah thank you do you want one? <E> yeah 	the candle is on fire	Neutral
<E> are you? <A> mm <E> i need like three glasses of wine to get 	speaker e needs three or more glasses of wine to get drunk	Neutral
<C> er she asked me she can't find a truth <A> have you ever fingered yourself? <F> where's 	they have fingered themselves	Neutral
<F> not anything <C> anything <D> something really cool and to do with alcohol cos she needs to get drunk 	she needs to be sober	Contradiction
<F> no no no no please <F> i don't wanna get naked <F> that's not your 	speaker f wants to be nude	Contradiction
<F> okay okay okay <D> you ready? <C> oh you've gotta give more than that 	they have to get drunk	Neutral
<unknown_female> wait wait wait <C> oh my god <B> a bit of action a bit of action 	they will get drunk	Neutral
<D> well <C> seriously seriously <B> oh am i that fat? 	speaker b is obese	Neutral
<A> yeah there's no need to have so many courses <C> no <A> it's like what you were saying yesterday about the 	speaker b will not keep the receipt.	Entailment
<C> yeah yes <C> yes yes it was <A> yeah that's right 	speaker a doesn't like his/her meat.	Contradiction
<A> and <C> a theatrical experience actually <A> yes the whole thing 	speaker a thinks the 4-course menu is thrilling.	Contradiction
<C> a theatrical experience actually <A> yes the whole thing <C> yeah 	speakers do not enjoy the courses as an experience.	Contradiction
<C> yes <A> and maybe <C> i've got two or three 	speaker c has been in many cruises so far.	Neutral
<A> it was low yeah <D> and actually it doesn't seem so low <B> it's healthier to have a lower seat actually 	it's good for your health to have a lower seat	Entailment
<B> well <A> without <D> well 	speaker c is thinking that it is probably healthier	Entailment
<D> yeah <C> yeah <A> fifty-three pounds for all that 	speaker b is short	Neutral
<C> mm well it's amazingly cheap actually <A> yeah it is <C> mm 	speker b is going to get one more table	Neutral
<B> especially when the jump up from that was to like <A> mm <B> eighty and then into the two hundreds 	speaker b is talking about prices	Entailment
<B> mm <D> well that's <C> mm 	speaker d is talking about an ethical plumber	Contradiction
<A> too <B> i mean extravagantly expensive <D> oh yeah 	the hotel that the speakers are talking about is expensive.	Entailment
<D> the production manager i've been working with he <C> yeah <D> or whatever and he couldn't get back and he said oh i'll have to get a hotel the company'll pay for it but he looked around in islington two hundred and sixty pounds 	the hotel found by the boss of one of the speakers cost under 200 pounds.	Contradiction
<A> that's <C> oh <A> that's what you'd earn in a 	speaker d stayed at the travelodge on their business trip.	Neutral
<A> sleep on the <D> he eventually <A> pavement 	the boss that speaker d's boss found for them cost over 200 pounds.	Entailment
<C> yeah right ah <A> youth hostels now? how much are the youth hostels in london? <D> oh god knows 	one of the speakers asked about an alternative to hotels in london.	Entailment
<D> god knows i mean they er but so this show there was a particular you know alan rickman died? <A> yeah <D> well his funeral i think was on thursday or wednesday and a lot of the cast know him so they wanted to go to the funeral see so 	one of the speakers went to alan rickman's funeral.	Neutral
<D> but they did it anyway so they had to do a long day and they had to work till eleven which by the time they got out of costume and whatever it was gone then so they had to get a <B> yeah <D> supplied with a taxi 	speaker b disagrees	Contradiction
<C> yeah <D> oh <A> yeah 	the cast took taxis and it cost a lot of money	Entailment
<A> it sounds like it's a bit beset with problems <D> at the moment yeah <C> mm 	it doesn't sound like problem at all, acording to speaker a	Contradiction
<A> i love <D> do you know him? <A> i loved alan rickman 	they were all big fans of alan rickman	Neutral
<B> no you won't <A> truly madly deeply <D> yeah 	alan rickman was not famous	Contradiction
<A> and <D> er he played the <A> close my eyes 	alan rickman was not an actor	Contradiction
<D> oh yeah yeah <A> yeah <D> yeah yeah yeah 	person d want to go to dance	Contradiction
<D> and it drives <A> oh so <D> cos she likes to clear the table and 	person d could not find something that put on the table before	Entailment
<D> yeah but i don't dump it <D> all over the place that's the thing <A> no 	person a trying to persuade person d that it is her fault	Neutral
<A> uhu <B> that's sarcasm again <A> no that was just not sarcasm that was just i don't think it was sarcasm 	person a is not sure about person b's words were sarcasm	Entailment
<B> bit sarcastic <A> oh was it? okay <B> cos i made pretend that you meant to leave it open but of course you just don't 	person b want to go to the pool	Contradiction
<C> oh oh the wrong one <B> i have to <A> this time 	person a want to do painting	Contradiction
<D> yeah <C> the snug door is what <D> a standard size 	they are talking about windows and dor	Entailment
<B> is weird <D> is different again? <B> yeah yeah that's the very weird shape 	they are talking about weird shape	Neutral
<B> and it's <D> yeah <B> shorter 	they need a shorter shape	Entailment
<B> you should have them written down somewhere <D> look through my stock and i'll see what i if i've got something that would be suitable then <A> yeah 	they are not sure about standard size	Neutral
<C> yeah <D> the <C> oh right yeah 	they are talking about weather	Contradiction
<B> i thought it was a girl yeah but i thought it was a girl <D> er er no i don't <B> yeah oh i thought you normally stayed there 	they are not sure she is girl	Neutral
<B> i can give it to <A> that non-action <B> if he grows a beard 	that he doesn't currently have a beard.	Entailment
<C> is that in france? <D> yeah no no no here <C> oh here yeah 	that there are no nearby barbers.	Neutral
<C> yeah <D> that <B> i would have done it for you 	that the other person is accomadating.	Entailment
<C> yeah <D> yeah see i mine's eight <A> yeah 	that the barber has high prices.	Neutral
<A> and it's like <D> yeah <A> absolutely not very good 	that cutting hair takes a long time.	Entailment
<D> yeah <A> so <B> factor in travel 	that it's something easy to do.	Neutral
<D> well we we do have a we have a a hairdresser in france an english lady who's self-employed and you know we <C> yeah <D> they they're always saying can we go and see 	speaker's d hairdresser is in france.	Entailment
<C> yeah <D> because they want to have the you know <C> yeah 	the hairdresser speaks french very well.	Neutral
<C> yeah <D> sorted whatever she's doing <C> yeah 	the hairdresser can do any kind of hair dye.	Neutral
<A> do whatever <D> no you get you get <C> but i think 	two years of classes and training is needed for one to become a hairdresser.	Neutral
<A> well it depends on their personality <C> well and i but i think <D> no no 	according to a, being a good or bad hairdresser depends on the personality.	Entailment
<C> want <A> yeah true <C> and and what your hair does 	training is enough for a hairdresser to be good.	Contradiction
<C> oh yes i mean this er <A> no you shouldn't have done that <B> darling you've got to 	person b think it is good to talk to those student	Entailment
<B> when i had acupuncture it was at a student training school <C> yeah <D> yeah 	person d agrees that the acupuncture were in the training school	Entailment
<C> yeah <D> mm <B> but they were all supervised by someone 	person b is going to do some hair cut	Contradiction
<C> yeah <B> top notch <D> mm 	person d  want to watch a program but it seems it is not gonna show it	Contradiction
<C> completely uneven face is <D> mm <C> one step too far 	person c  was followed by the guy was taken picture by him	Contradiction
<B> just get it flaming <D> used to have a at the <C> yeah 	person c agrees with person d	Neutral
<A> yeah <C> does he? <A> yeah 	speaker c is very talkative	Neutral
<C> oh has he? <D> mm <C> oh well well there he was and he climbed up the ladder and over the wall 	a man has gone through a long illness	Entailment
<A> no she <C> mm <C> we saw the sweetest little scene as we were going up the road two 	he takes good care of his garden	Neutral
<B> mexican <C> mm <B> you can tell but if it's 	the first tortilla was made in 1000 ad.	Neutral
<C> yes <A> no it's milk isn't it? <B> yes and it's a bit sour 	milk is used for the recipe.	Entailment
<B> ah thank you <C> so i'm going to be spring cleaning the kitchen because it's meant to be done in the summer <B> yes 	speaker c has a small food book.	Entailment
<C> cos <B> i've got two of mine so that's alright <C> two of yours? 	speaker b wants to drink tea.	Contradiction
<B> well i'll take a few then <C> yes <B> thank you 	speaker b will have a few biscuits.	Neutral
<A> pardon? <B> they do do regular courses <A> yeah yeah tutorials mm i don't like going to the town now though 	speaker a never uses their laptop.	Contradiction
<B> mm <A> that's the thing but <A> does he? 	speaker a's hearing is perfect.	Contradiction
<B> actually that was another thing i was gonna do today <A> yeah <B> dunno where the best place 	a always has the tv muted and the subtitles on.	Contradiction
<A> you you can get them er which would be a good for you cos you don't drive but the ones that change with the light <B> mm well <A> that's what 	speaker a owns an hd tv.	Neutral
<A> getting in and out of the car <A> and you and it doesn't change quickly enough for you to drive but if <B> i i had some great ones i bought in erm 	they don't drive because they are too old.	Neutral
<Gina> where brown ? <Mother> okay . <Mother> look in this square , and which one of these flags is the smallest 	gina is drawing	Contradiction
<Mother> put your finger +... <Mother> let me hold the crayon . <Mother> put your finger on the smallest one smallest means little . 	mother hlds the crayon	Neutral
<Mother> make your x [the alphabetical letter] . <Mother> use your crayon +... <Mother> very good . 	mother wants gina to make an o	Contradiction
<Mother> use your crayon +... <Mother> very good . <Mother> you took your crayon out . 	mother is happy	Entailment
<Mother> what is this ? <Mother> say stop sign . <Mother> and what is that . 	the mailbox is green	Neutral
<Mother> of those three objects , which one is the smallest ? <Gina> this one is little , and you hafta make the x [the alphabetical letter] on the little one . <Mother> that's right ! 	two people are talking about a small object.	Entailment
<Gina> wabbit . <Mother> rabbit . <Mother> and this is a horse shoe . 	a mother is talking to her son.	Contradiction
<Gina> ah ! <Gina> choo_choo trains  ! <Mother> choo_choo trains . 	someone wants to know which object is the smallest.	Entailment
<Gina> where little choo_choo trains  ? <Mother> you tell me . <Gina> i don't know . 	two people are talking about cars.	Contradiction
<Mother> very good . <Mother> &aw , you're getting so good with your x [the alphabetical letter]-s . <Mother> here we have four animals . 	a little girl knows which animal is the smallest.	Neutral
<Mother> that's the chicken , and what's that ? <Gina> i don't know , a goat . <Mother> a goat ? 	two people are talking about animals.	Entailment
<Mother> grover ! <Gina> yeh . <Mother> grover . 	the tiger's name is richard	Contradiction
<Mother> grover ! <Gina> yeh . <Mother> grover . 	the tiger is of a small size.	Neutral
<Mother> i wish i were a what ? <Gina> king . <Mother> very good ! 	chipmunks are very small	Entailment
<Mother> i wish i were a what ? <Gina> king . <Mother> very good ! 	chipmunks are smaller than elephants.	Entailment
<Gina> huh ? <Mother> this is our traveling book . <Gina> yeh . 	is there a queen with the castle too?	Neutral
<Gina> huh ? <Mother> this is our traveling book . <Gina> yeh . 	the king doesn't have a castle.	Contradiction
<Gina> whee . <Gina> flower . <Mother> where you gonna put the flower ? 	the flower is very pretty	Entailment
<Gina> whee . <Gina> flower . <Mother> where you gonna put the flower ? 	the mother doesn't want to be an animal.	Entailment
<Gina> here ? <Mother> no , that's one of the planets . <Gina> right here ? 	does that flower go in a vase?	Neutral
<Gina> here ? <Mother> no , that's one of the planets . <Gina> right here ? 	someone want to walk on the sun.	Contradiction
<Mother> this rocket is on top of the moon so this right here is the moon . <Mother> you see the moon , the little thing up in the sky . <Mother> but this is a close up picture of the moon . 	the craters are formed with asteroids	Neutral
<Mother> this rocket is on top of the moon so this right here is the moon . <Mother> you see the moon , the little thing up in the sky . <Mother> but this is a close up picture of the moon . 	the moon has craters on its surface.	Entailment
<Gina> why ? <Father> means don't be so rough . <Gina> and you were being rough  ? 	they are doing it together.	Neutral
<Gina> why were you ? <Father> i don't know . <Father> i'd better slow down , hadn't i . 	they gonna do it.	Neutral
<Gina> a [the alphabetical letter] b [the alphabetical letter] c [the alphabetical letter] d [the alphabetical letter] . <Father> that's good . <Father> go ahead and do them . 	they do it together.	Entailment
<Gina> a [the alphabetical letter] b [the alphabetical letter] c [the alphabetical letter] , a [the alphabetical letter] b [the alphabetical letter] c [the alphabetical letter] . <Father> gosh , you don't know much . <Father> i thought you knew all your abcs , and you don't know but a [the alphabetical letter] , b [the alphabetical letter] 	they are more understandable.	Neutral
<Gina> here this go and her he come right now . <Gina> this little lamb and i go +... <Gina> he little boy . 	they are learning together	Neutral
<Father> okay . <Gina> he a brown . <Father> he's brown , that's right . 	the boy is brown	Entailment
<D> do they still go to the movies those erm <B> dogs? <D> those 	some dogs go to the grooming salon	Entailment
<B> really? <C> mm <A> are they still making it? 	they mention a sci-fi film	Contradiction
<C> i don't give a shit <D> yeah <D> those fucker pooches have gotta go 	they have watched all pirates of the caribbean movies	Contradiction
<D> i don't give a hoot <D> could be the queen of england <C> it's funny though 	speaker d is british	Neutral
<C> yeah there's one in the drawer erm next to the fridge <D> have you got the crossword? <A> yeah 	speaker a is left handed	Neutral
<A> i wonder if i could bet my way to <D> oh yeah it's always <D> unlikely though 	speaker d asks someone to stop	Entailment
<D> what? that it's <C> first time <B> beginner's luck 	speaker a has never had pesto pasta	Neutral
<B> yeah they're green but there's like <D> mm yeah oh yeah shall we put a net around it or something? <B> maybe we should 	potatoes are growing on the trees	Contradiction
<C> the market at <B> wow look at its erm face <B> oh it's completely disintegrated how much is a cod at 	they need tools for gardening	Entailment
<B> oh it's completely disintegrated how much is a cod at <D> well the <C> dunno 	cod is a land animal	Contradiction
<B> had gambling and fishing what else? selling those things you found off the back of a truck <D> our truck <A> i can't wait can't wait for january for that 	they mention a sport and a game	Entailment
<B> yeah <B> so you're gonna get <A> so 	chakra and shakira sound alike.	Entailment
<A> yeah <B> so when you're feeling <A> yeah 	speaker b is talking about stressing speaker's a body.	Contradiction
<A> yeah <B> and to calm your breathing <A> yeah 	these relaxation techniques come from the north east of asia, and are usually done by monks.	Neutral
<A> mm <B> sometimes if this is out of alignment it can make everything be thrown out <A> yeah 	this is the third session they are doing about chakra realignment.	Neutral
<B> okay? so your base chakra is red okay? <A> mm hm <B> and then after that you've got your solar plexus 	there are ways to relax the body and calm the breathing.	Entailment
<B> okay? and then you've got your erm heart chakra which is green <A> mm <B> then you've got your throat chakra which is blue 	the heart chakra is purple.	Contradiction
<A> yeah he's just over seventeen stone now <B> well done him <A> cos he he'd gone up to almost eight about eighteen stone and he that was like a bit of a oh god eighteen stone 	they are talking about weather	Contradiction
<B> i suppose they're out eating and drinking are they? <A> well er yeah and the thing is er a lot of the time he's on his own there anyway but it's just it's <B> ah 	they are talking about book	Contradiction
<B> yeah yeah yeah <A> erm and cos you're bored and you go and you think well i'll have a beer before dinner or he has a glass of red wine with his dinner he wouldn't normally do that at home so <B> it's empty calories as well isn't it? 	they are talking about a film	Contradiction
<B> i mean he's active isn't he? <A> yeah oh yeah i said at least as long as you don't get putting the weight back on stay as you are and then when you're back at home again and more of a routine we'll go back to the salads and the <B> right 	person b is agree with them	Entailment
<B> but if he's not careful it could creep back on again <A> yeah exactly cos there's somebody who's staying at the hotel now who's working there as well so they tend to have food together so then you know they get a bottle of wine between them so then actually <B> yeah 	they are not sure about wine	Neutral
<B> that heavy? <A> he said you're gonna end up hurting yourself mum you <B> that's wrong 	speaker a cares about their mother's safety.	Entailment
<B> where is <A> er he's living in <B> is he? 	filming starts at 8 in the morning.	Neutral
<A> and he <B> brilliant <A> er more out in the countryside and 	the man that the speakers talk about has experience in living with roommates	Entailment
<A> yeah he's fine and he er his he wants to get a house with a garage and a garden cos he wants to be able to have his car in the garage <B> yeah <A> erm he's on about getting another car as well again so 	the man is not gluten free.	Neutral
